player_name,shots,goals,assists,key_passes,match_id,match_date
Chloe Mccarron,0,0,0,0,3775594,2025-08-30
Claudia Walker,0,0,0,0,3775594,2025-08-30
Ella Toone,7,1,0,3,3775594,2025-08-30
Emily Murphy,0,0,0,0,3775594,2025-08-30
Emma Rose Kelly,0,0,0,1,3775594,2025-08-30
Gemma Lawley,0,0,0,0,3775594,2025-08-30
Georgia Brougham,0,0,0,0,3775594,2025-08-30
Hannah Hampton,0,0,0,0,3775594,2025-08-30
Harriet Scott,0,0,0,0,3775594,2025-08-30
Hayley Ladd,1,0,0,0,3775594,2025-08-30
Ivana Fuso,1,0,0,1,3775594,2025-08-30
Jackie Groenen,2,0,0,4,3775594,2025-08-30
Jamie-Lee Napier,1,0,0,0,3775594,2025-08-30
Katie Zelem,3,0,0,4,3775594,2025-08-30
Kirsty Hanson,1,0,0,0,3775594,2025-08-30
Kirsty Smith,1,0,0,0,3775594,2025-08-30
Lauren James,2,0,1,2,3775594,2025-08-30
Leah Galton,3,1,0,3,3775594,2025-08-30
Lucy Whipp,0,0,0,0,3775594,2025-08-30
Martha Harris,1,0,0,0,3775594,2025-08-30
Mary Alexandra Earps,0,0,0,0,3775594,2025-08-30
Millie Turner,1,0,0,0,3775594,2025-08-30
Mollie Green,0,0,0,0,3775594,2025-08-30
Ona Batlle Pascual,0,0,0,1,3775594,2025-08-30
Rebecca Holloway,0,0,0,0,3775594,2025-08-30
Ruesha Littlejohn,0,0,0,0,3775594,2025-08-30
Sarah Emma Mayling,0,0,0,0,3775594,2025-08-30
Amy West,0,0,0,0,3775560,2025-08-30
Anita Amma Ankyewah Asante,0,0,0,0,3775560,2025-08-30
Asmita Ale,0,0,0,0,3775560,2025-08-30
Bethany Mead,0,0,0,3,3775560,2025-08-30
Caitlin Jade Foord,0,0,0,0,3775560,2025-08-30
Carlotte Wubben-Moy,1,0,0,0,3775560,2025-08-30
Chloe Arthur,0,0,0,1,3775560,2025-08-30
Danielle van de Donk,0,0,0,0,3775560,2025-08-30
Elisha N''Dow,0,0,0,0,3775560,2025-08-30
Emily Syme,0,0,0,1,3775560,2025-08-30
Jill Roord,4,0,0,1,3775560,2025-08-30
Jodie Hutton,0,0,0,0,3775560,2025-08-30
Jordan Nobbs,2,0,0,0,3775560,2025-08-30
Katie McCabe,0,0,0,5,3775560,2025-08-30
Kim Little,3,0,0,0,3775560,2025-08-30
Leah Williamson,2,0,0,2,3775560,2025-08-30
Leonie Maier,1,0,0,0,3775560,2025-08-30
Lia Wälti,0,0,0,0,3775560,2025-08-30
Lisa Weiß,0,0,0,0,3775560,2025-08-30
Lydia Grace Yilkari Williams,0,0,0,0,3775560,2025-08-30
Malin Gut,1,0,0,0,3775560,2025-08-30
Mana Iwabuchi,0,0,0,0,3775560,2025-08-30
Marisa Ewers,0,0,0,0,3775560,2025-08-30
Nadine Hanssen,0,0,0,0,3775560,2025-08-30
Natalie Haigh,0,0,0,0,3775560,2025-08-30
Olivia McLoughlin,0,0,0,0,3775560,2025-08-30
Ramona Petzelberger,0,0,0,0,3775560,2025-08-30
Stephanie-Elise Catley,0,0,0,2,3775560,2025-08-30
Stine Larsen,2,0,0,0,3775560,2025-08-30
Vivianne Miedema,5,0,0,2,3775560,2025-08-30
Alex Greenwood,0,0,0,2,3775624,2025-08-30
Amy Turner,0,0,0,0,3775624,2025-08-30
Caroline Weir,0,0,0,0,3775624,2025-08-30
Chloe Kelly,3,1,0,2,3775624,2025-08-30
Christen Annemarie Press,0,0,0,0,3775624,2025-08-30
Demi Stokes,0,0,0,2,3775624,2025-08-30
Ella Toone,2,0,0,0,3775624,2025-08-30
Ellen White,2,0,0,1,3775624,2025-08-30
Ellie Roebuck,0,0,0,0,3775624,2025-08-30
Georgia Stanway,5,0,0,0,3775624,2025-08-30
Hayley Ladd,2,0,0,0,3775624,2025-08-30
Jackie Groenen,0,0,0,2,3775624,2025-08-30
Janine Elizabeth Beckie,1,0,0,0,3775624,2025-08-30
Jessica Park,0,0,0,0,3775624,2025-08-30
Jessica Sigsworth,0,0,0,0,3775624,2025-08-30
Keira Walsh,0,0,0,0,3775624,2025-08-30
Kirsty Hanson,3,1,0,0,3775624,2025-08-30
Laura Coombs,1,1,0,1,3775624,2025-08-30
Lauren James,3,0,0,0,3775624,2025-08-30
Leah Galton,1,0,0,2,3775624,2025-08-30
Lucy Bronze,3,0,0,0,3775624,2025-08-30
Lucy Staniforth,1,0,0,0,3775624,2025-08-30
Mary Alexandra Earps,0,0,0,0,3775624,2025-08-30
Millie Turner,1,0,0,0,3775624,2025-08-30
Ona Batlle Pascual,0,0,0,1,3775624,2025-08-30
Samantha June Mewis,4,0,0,1,3775624,2025-08-30
Stephanie Houghton,1,0,1,0,3775624,2025-08-30
Tobin Powell Heath,1,1,0,3,3775624,2025-08-30
Abbey-Leigh Stringer,0,0,0,0,3764240,2025-08-30
Abigail Harrison,0,0,0,0,3764240,2025-08-30
Aimee Palmer,3,0,0,0,3764240,2025-08-30
Alexandra MacIver,0,0,0,0,3764240,2025-08-30
Carla Humphrey,1,0,0,0,3764240,2025-08-30
Chantelle Boye-Hlorkah,1,0,0,1,3764240,2025-08-30
Charlie Wellings,1,0,0,2,3764240,2025-08-30
Chloe Logarzo,0,0,0,0,3764240,2025-08-30
Claire Emslie,0,0,0,0,3764240,2025-08-30
Danielle Turner,0,0,0,0,3764240,2025-08-30
Ebony Salmon,1,0,0,0,3764240,2025-08-30
Ella Jade Mastrantonio,2,0,0,0,3764240,2025-08-30
Faye Bryson,0,0,0,0,3764240,2025-08-30
Florence Allen,0,0,0,0,3764240,2025-08-30
Gemma Evans,0,0,0,0,3764240,2025-08-30
Hayley Emma Raso,0,0,0,1,3764240,2025-08-30
Ingrid Moe Wold,0,0,0,0,3764240,2025-08-30
Isobel Mary Christiansen,0,0,0,3,3764240,2025-08-30
Jasmine Matthews,1,0,0,0,3764240,2025-08-30
Jemma Elizabeth Purfield,1,0,0,0,3764240,2025-08-30
Laura Rafferty,0,0,0,0,3764240,2025-08-30
Lucy Hope,5,2,2,1,3764240,2025-08-30
Maéva Clemaron,2,0,0,1,3764240,2025-08-30
Megan Finnigan,1,0,0,0,3764240,2025-08-30
Nicoline Sørensen,2,0,1,1,3764240,2025-08-30
Poppy Pattinson,0,0,0,0,3764240,2025-08-30
Rikke Læntver Sevecke,0,0,0,0,3764240,2025-08-30
Simone Magill,1,1,0,1,3764240,2025-08-30
Sophie Baggaley,0,0,0,0,3764240,2025-08-30
Valérie Gauvin,2,1,0,0,3764240,2025-08-30
Yana Daniëls,0,0,0,0,3764240,2025-08-30
Amalie Vevle Eikeland,3,0,0,0,3764233,2025-08-30
Angharad James,1,0,0,2,3764233,2025-08-30
Bethany Mead,0,0,1,0,3764233,2025-08-30
Caitlin Jade Foord,2,0,2,0,3764233,2025-08-30
Danielle Carter,4,1,0,0,3764233,2025-08-30
Danielle van de Donk,1,0,0,0,3764233,2025-08-30
Deanna Cooper,0,0,0,0,3764233,2025-08-30
Emma Mukandi,0,0,0,1,3764233,2025-08-30
Fara Williams,0,0,0,1,3764233,2025-08-30
Grace Moloney,0,0,0,0,3764233,2025-08-30
Jessica Fishlock,2,0,0,2,3764233,2025-08-30
Jill Roord,7,3,0,1,3764233,2025-08-30
Jordan Nobbs,0,0,1,2,3764233,2025-08-30
Kim Little,1,1,1,1,3764233,2025-08-30
Kristine Leine,0,0,0,0,3764233,2025-08-30
Lauren Bruton,0,0,0,0,3764233,2025-08-30
Leah Williamson,0,0,1,2,3764233,2025-08-30
Leonie Maier,0,0,0,1,3764233,2025-08-30
Lia Wälti,0,0,0,0,3764233,2025-08-30
Lisa Evans,0,0,0,1,3764233,2025-08-30
Malin Gut,0,0,0,1,3764233,2025-08-30
Manuela Zinsberger,0,0,0,0,3764233,2025-08-30
Molly Bartrip,0,0,0,0,3764233,2025-08-30
Natasha Harding,0,0,0,0,3764233,2025-08-30
Noelle Maritz,0,0,0,1,3764233,2025-08-30
Rachel Rowe,1,0,0,1,3764233,2025-08-30
Stephanie-Elise Catley,1,0,0,0,3764233,2025-08-30
Viktoria Schnaderbeck,0,0,0,0,3764233,2025-08-30
Vivianne Miedema,8,2,0,0,3764233,2025-08-30
Abigail Harrison,1,1,0,0,3775585,2025-08-30
Aileen Whelan,0,0,0,0,3775585,2025-08-30
Aimee Palmer,0,0,0,0,3775585,2025-08-30
Carla Humphrey,0,0,0,0,3775585,2025-08-30
Cecilie Fiskerstrand,0,0,0,0,3775585,2025-08-30
Charlie Wellings,2,0,0,0,3775585,2025-08-30
Ebony Salmon,3,0,0,0,3775585,2025-08-30
Ellie Brazil,3,0,0,2,3775585,2025-08-30
Emily Simpkins,2,0,0,0,3775585,2025-08-30
Emma Bissell,0,0,0,0,3775585,2025-08-30
Emma Wilhelmina Koivisto,1,0,0,0,3775585,2025-08-30
Faye Bryson,0,0,0,0,3775585,2025-08-30
Felicity Gibbons,0,0,0,1,3775585,2025-08-30
Florence Allen,0,0,0,0,3775585,2025-08-30
Gemma Evans,0,0,0,0,3775585,2025-08-30
Geum-Min Lee,1,1,0,3,3775585,2025-08-30
Inessa Kaagman,5,1,0,1,3775585,2025-08-30
Jemma Elizabeth Purfield,0,0,0,2,3775585,2025-08-30
Kayleigh Green,2,0,0,0,3775585,2025-08-30
Kiera Skeels,0,0,0,0,3775585,2025-08-30
Libby Bance,0,0,0,0,3775585,2025-08-30
Maya Le Tissier,1,1,0,0,3775585,2025-08-30
Meaghan Sargeant,0,0,0,0,3775585,2025-08-30
Molly Pike,2,0,0,2,3775585,2025-08-30
Sophie Baggaley,0,0,0,0,3775585,2025-08-30
Victoria Williams,1,0,0,1,3775585,2025-08-30
Yana Daniëls,1,0,1,0,3775585,2025-08-30
Amalie Vevle Eikeland,0,0,0,0,3775593,2025-08-30
Angharad James,1,0,0,1,3775593,2025-08-30
Ann-Katrin Berger,0,0,0,0,3775593,2025-08-30
Bethan Roberts,0,0,0,0,3775593,2025-08-30
Brooke Chaplen,1,0,0,1,3775593,2025-08-30
Danielle Carter,2,0,0,2,3775593,2025-08-30
Deanna Cooper,0,0,0,0,3775593,2025-08-30
Emma Harries,0,0,0,1,3775593,2025-08-30
Erin Cuthbert,2,1,0,0,3775593,2025-08-30
Fara Williams,2,0,0,0,3775593,2025-08-30
Francesca Kirby,3,2,1,1,3775593,2025-08-30
Grace Moloney,0,0,0,0,3775593,2025-08-30
Guro Reiten,1,0,0,2,3775593,2025-08-30
Hannah Jayne Blundell,1,0,0,0,3775593,2025-08-30
Jessica Carter,0,0,1,0,3775593,2025-08-30
Jessie Alexandra Fleming,0,0,0,0,3775593,2025-08-30
Jonna Ann-Charlotte Andersson,0,0,0,0,3775593,2025-08-30
Kristine Leine,0,0,0,0,3775593,2025-08-30
Magdalena Lilly Eriksson,0,0,0,0,3775593,2025-08-30
Melanie Leupolz,1,1,0,2,3775593,2025-08-30
Millie Bright,0,0,0,1,3775593,2025-08-30
Molly Bartrip,0,0,0,0,3775593,2025-08-30
Natasha Harding,0,0,0,1,3775593,2025-08-30
Niamh Charles,0,0,0,0,3775593,2025-08-30
Pernille Mosegaard Harder,3,0,0,0,3775593,2025-08-30
Rachel Rowe,1,0,0,0,3775593,2025-08-30
Samantha May Kerr,5,1,2,2,3775593,2025-08-30
So-Yun Ji,0,0,0,1,3775593,2025-08-30
Sophie Louise Ingle,0,0,0,1,3775593,2025-08-30
Adriana Kristina Leon,3,0,0,1,3775602,2025-08-30
Alisha Lehmann,1,0,0,1,3775602,2025-08-30
Amalie Vevle Eikeland,0,0,0,1,3775602,2025-08-30
Angharad James,1,0,0,1,3775602,2025-08-30
Brooke Chaplen,1,0,0,1,3775602,2025-08-30
Cecilie Redisch Kvamme,0,0,0,1,3775602,2025-08-30
Danielle Carter,3,0,0,0,3775602,2025-08-30
Deanna Cooper,0,0,0,0,3775602,2025-08-30
Emily Louise van Egmond,0,0,0,0,3775602,2025-08-30
Emma Harries,0,0,0,0,3775602,2025-08-30
Emma Mukandi,0,0,0,0,3775602,2025-08-30
Fara Williams,1,0,0,0,3775602,2025-08-30
Ga-Eul Jeon,0,0,0,0,3775602,2025-08-30
Grace Fisk,0,0,0,0,3775602,2025-08-30
Grace Moloney,0,0,0,0,3775602,2025-08-30
Jessica Fishlock,1,0,0,0,3775602,2025-08-30
Kate Longhurst,2,0,0,0,3775602,2025-08-30
Kenza Dali,3,0,0,2,3775602,2025-08-30
Lauren Bruton,3,1,0,1,3775602,2025-08-30
Leanne Kiernan,0,0,0,0,3775602,2025-08-30
Mackenzie Arnold,0,0,0,0,3775602,2025-08-30
Mayumi Pacheco,1,0,0,1,3775602,2025-08-30
Molly Bartrip,0,0,0,0,3775602,2025-08-30
Natasha Harding,0,0,1,0,3775602,2025-08-30
Nor Mustafa,0,0,0,0,3775602,2025-08-30
Rachel Daly,1,0,0,2,3775602,2025-08-30
Rachel Rowe,0,0,0,0,3775602,2025-08-30
Ruby Grant,0,0,0,0,3775602,2025-08-30
So-Hyun Cho,0,0,0,0,3775602,2025-08-30
Abbey-Leigh Stringer,0,0,0,0,3775620,2025-08-30
Adriana Kristina Leon,3,0,0,1,3775620,2025-08-30
Alexandra MacIver,0,0,0,0,3775620,2025-08-30
Cecilie Redisch Kvamme,0,0,0,0,3775620,2025-08-30
Chantelle Boye-Hlorkah,0,0,0,0,3775620,2025-08-30
Claire Emslie,3,0,1,1,3775620,2025-08-30
Damaris Berta Egurrola Wienke,0,0,0,1,3775620,2025-08-30
Danielle Turner,2,0,0,2,3775620,2025-08-30
Emily Louise van Egmond,1,0,0,0,3775620,2025-08-30
Gilly Louise Scarlett Flaherty,1,0,0,0,3775620,2025-08-30
Grace Fisk,0,0,0,0,3775620,2025-08-30
Hayley Emma Raso,2,0,0,0,3775620,2025-08-30
Ingrid Moe Wold,0,0,0,1,3775620,2025-08-30
Isobel Mary Christiansen,1,0,1,6,3775620,2025-08-30
Kate Longhurst,0,0,0,0,3775620,2025-08-30
Kenza Dali,1,1,0,2,3775620,2025-08-30
Leanne Kiernan,0,0,0,0,3775620,2025-08-30
Lucy Hope,2,2,0,0,3775620,2025-08-30
Mackenzie Arnold,0,0,0,0,3775620,2025-08-30
Mayumi Pacheco,0,0,0,1,3775620,2025-08-30
Megan Finnigan,0,0,0,1,3775620,2025-08-30
Nicoline Sørensen,2,1,0,0,3775620,2025-08-30
Nor Mustafa,1,0,0,0,3775620,2025-08-30
Rachel Daly,1,0,0,2,3775620,2025-08-30
Rikke Læntver Sevecke,0,0,0,0,3775620,2025-08-30
Ruby Grant,1,0,0,0,3775620,2025-08-30
Simone Magill,1,0,0,0,3775620,2025-08-30
Valérie Gauvin,3,0,0,0,3775620,2025-08-30
Abbie McManus,0,0,0,0,3764232,2025-08-30
Bethany England,0,0,0,2,3764232,2025-08-30
Carly Mitchell Telford,0,0,0,0,3764232,2025-08-30
Ella Toone,2,0,0,0,3764232,2025-08-30
Erin Cuthbert,5,0,0,0,3764232,2025-08-30
Francesca Kirby,1,0,1,1,3764232,2025-08-30
Guro Reiten,1,0,0,1,3764232,2025-08-30
Hayley Ladd,2,0,0,1,3764232,2025-08-30
Jackie Groenen,0,0,1,0,3764232,2025-08-30
Jane Ross,1,0,0,1,3764232,2025-08-30
Jessica Carter,0,0,0,0,3764232,2025-08-30
Jonna Ann-Charlotte Andersson,0,0,0,1,3764232,2025-08-30
Katie Zelem,1,0,0,0,3764232,2025-08-30
Kirsty Hanson,1,0,0,1,3764232,2025-08-30
Kirsty Smith,0,0,0,0,3764232,2025-08-30
Lauren James,0,0,0,0,3764232,2025-08-30
Leah Galton,4,1,0,2,3764232,2025-08-30
Lotta Ökvist,0,0,0,0,3764232,2025-08-30
Magdalena Lilly Eriksson,1,0,0,0,3764232,2025-08-30
Maren Nævdal Mjelde,0,0,0,1,3764232,2025-08-30
Mary Alexandra Earps,0,0,0,0,3764232,2025-08-30
Melanie Leupolz,1,0,0,0,3764232,2025-08-30
Millie Bright,0,0,0,0,3764232,2025-08-30
Millie Turner,0,0,0,1,3764232,2025-08-30
Ona Batlle Pascual,1,0,0,4,3764232,2025-08-30
Pernille Mosegaard Harder,0,0,0,1,3764232,2025-08-30
Samantha May Kerr,7,1,0,0,3764232,2025-08-30
So-Yun Ji,0,0,0,1,3764232,2025-08-30
Sophie Louise Ingle,0,0,0,1,3764232,2025-08-30
Alexandra MacIver,0,0,0,0,3775559,2025-08-30
Bethany Mead,4,1,1,1,3775559,2025-08-30
Caitlin Jade Foord,4,1,0,0,3775559,2025-08-30
Chantelle Boye-Hlorkah,1,0,0,0,3775559,2025-08-30
Damaris Berta Egurrola Wienke,0,0,0,0,3775559,2025-08-30
Danielle Turner,0,0,0,0,3775559,2025-08-30
Danielle van de Donk,0,0,0,1,3775559,2025-08-30
Grace Clinton,1,0,0,1,3775559,2025-08-30
Hayley Emma Raso,1,0,0,0,3775559,2025-08-30
Ingrid Moe Wold,0,0,0,2,3775559,2025-08-30
Isobel Mary Christiansen,0,0,0,0,3775559,2025-08-30
Jennifer Patricia Beattie,2,1,0,0,3775559,2025-08-30
Jill Roord,3,0,1,0,3775559,2025-08-30
Jordan Nobbs,2,1,1,4,3775559,2025-08-30
Katie McCabe,0,0,1,1,3775559,2025-08-30
Kim Little,2,0,0,0,3775559,2025-08-30
Leah Williamson,0,0,0,0,3775559,2025-08-30
Leonie Maier,0,0,0,0,3775559,2025-08-30
Lia Wälti,0,0,0,0,3775559,2025-08-30
Lisa Evans,0,0,0,2,3775559,2025-08-30
Lucy Hope,0,0,0,0,3775559,2025-08-30
Lydia Grace Yilkari Williams,0,0,0,0,3775559,2025-08-30
Malin Gut,0,0,0,0,3775559,2025-08-30
Maéva Clemaron,0,0,0,0,3775559,2025-08-30
Megan Finnigan,0,0,0,0,3775559,2025-08-30
Molly Pike,0,0,0,0,3775559,2025-08-30
Nicoline Sørensen,1,0,0,0,3775559,2025-08-30
Poppy Pattinson,0,0,0,0,3775559,2025-08-30
Vivianne Miedema,0,0,0,0,3775559,2025-08-30
Amalie Vevle Eikeland,0,0,0,0,3775606,2025-08-30
Angharad James,0,0,0,1,3775606,2025-08-30
Ann-Katrin Berger,0,0,0,0,3775606,2025-08-30
Bethany England,1,0,0,2,3775606,2025-08-30
Danielle Carter,1,0,0,0,3775606,2025-08-30
Deanna Cooper,0,0,0,0,3775606,2025-08-30
Emma Harries,0,0,0,0,3775606,2025-08-30
Emma Mukandi,1,0,0,0,3775606,2025-08-30
Erin Cuthbert,0,0,0,0,3775606,2025-08-30
Fara Williams,2,0,0,0,3775606,2025-08-30
Francesca Kirby,6,4,0,2,3775606,2025-08-30
Grace Moloney,0,0,0,0,3775606,2025-08-30
Guro Reiten,2,0,1,0,3775606,2025-08-30
Hannah Jayne Blundell,0,0,0,0,3775606,2025-08-30
Jessica Fishlock,1,0,0,0,3775606,2025-08-30
Jessie Alexandra Fleming,0,0,0,0,3775606,2025-08-30
Jonna Ann-Charlotte Andersson,0,0,0,2,3775606,2025-08-30
Kristine Leine,0,0,0,0,3775606,2025-08-30
Lauren Bruton,0,0,0,1,3775606,2025-08-30
Lily Woodham,0,0,0,0,3775606,2025-08-30
Magdalena Lilly Eriksson,1,0,0,1,3775606,2025-08-30
Melanie Leupolz,0,0,0,0,3775606,2025-08-30
Millie Bright,1,0,0,0,3775606,2025-08-30
Molly Bartrip,0,0,0,0,3775606,2025-08-30
Natasha Harding,1,0,0,0,3775606,2025-08-30
Niamh Charles,2,0,0,0,3775606,2025-08-30
Pernille Mosegaard Harder,1,0,0,1,3775606,2025-08-30
Rachel Rowe,0,0,0,1,3775606,2025-08-30
Samantha May Kerr,0,0,2,0,3775606,2025-08-30
So-Yun Ji,2,1,0,2,3775606,2025-08-30
Sophie Louise Ingle,1,0,0,0,3775606,2025-08-30
Amy Turner,0,0,0,0,3775567,2025-08-30
Ann-Katrin Berger,0,0,1,0,3775567,2025-08-30
Bethany England,1,0,0,0,3775567,2025-08-30
Christen Annemarie Press,2,0,0,0,3775567,2025-08-30
Ella Toone,1,0,1,1,3775567,2025-08-30
Erin Cuthbert,0,0,0,0,3775567,2025-08-30
Francesca Kirby,3,1,0,4,3775567,2025-08-30
Guro Reiten,0,0,0,0,3775567,2025-08-30
Hayley Ladd,0,0,0,0,3775567,2025-08-30
Jackie Groenen,0,0,0,0,3775567,2025-08-30
Jessica Sigsworth,0,0,0,0,3775567,2025-08-30
Jonna Ann-Charlotte Andersson,0,0,0,0,3775567,2025-08-30
Kirsty Hanson,0,0,0,0,3775567,2025-08-30
Kirsty Smith,0,0,0,0,3775567,2025-08-30
Lauren James,2,1,0,0,3775567,2025-08-30
Leah Galton,0,0,0,1,3775567,2025-08-30
Magdalena Lilly Eriksson,1,0,0,0,3775567,2025-08-30
Maren Nævdal Mjelde,0,0,0,4,3775567,2025-08-30
Mary Alexandra Earps,0,0,0,0,3775567,2025-08-30
Melanie Leupolz,1,0,0,0,3775567,2025-08-30
Millie Bright,0,0,0,0,3775567,2025-08-30
Millie Turner,0,0,0,0,3775567,2025-08-30
Ona Batlle Pascual,0,0,0,0,3775567,2025-08-30
Pernille Mosegaard Harder,5,1,0,0,3775567,2025-08-30
Samantha May Kerr,5,0,0,0,3775567,2025-08-30
So-Yun Ji,1,0,0,2,3775567,2025-08-30
Sophie Louise Ingle,1,0,0,0,3775567,2025-08-30
Abbie McManus,0,0,0,0,3775638,2025-08-30
Aileen Whelan,0,0,0,0,3775638,2025-08-30
Alanna Stephanie Kennedy,4,0,0,0,3775638,2025-08-30
Angela Addison,1,0,0,0,3775638,2025-08-30
Aurora Watten Mikalsen,0,0,0,0,3775638,2025-08-30
Danique Kerkdijk,0,0,0,0,3775638,2025-08-30
Ellie Brazil,0,0,1,0,3775638,2025-08-30
Emily Simpkins,0,0,0,0,3775638,2025-08-30
Emma Wilhelmina Koivisto,1,0,0,1,3775638,2025-08-30
Esther Morgan,0,0,0,0,3775638,2025-08-30
Gemma Suzanne Davison,1,0,0,1,3775638,2025-08-30
Geum-Min Lee,1,0,0,2,3775638,2025-08-30
Inessa Kaagman,2,2,0,0,3775638,2025-08-30
Josie Green,1,0,0,0,3775638,2025-08-30
Kit Graham,3,0,0,2,3775638,2025-08-30
Lucy Quinn,0,0,0,1,3775638,2025-08-30
Maya Le Tissier,0,0,0,0,3775638,2025-08-30
Megan Connolly,2,0,0,0,3775638,2025-08-30
Megan Walsh,0,0,0,0,3775638,2025-08-30
Nora Heroum,1,0,0,0,3775638,2025-08-30
Ria Percival,1,0,0,1,3775638,2025-08-30
Rianna Dean,0,0,0,0,3775638,2025-08-30
Rianna Jarrett,0,0,0,0,3775638,2025-08-30
Rosella Ayane,1,0,0,1,3775638,2025-08-30
Shelina Laura Zadorsky,0,0,0,0,3775638,2025-08-30
Siri Worm,1,0,0,1,3775638,2025-08-30
Victoria Williams,0,0,0,0,3775638,2025-08-30
Abigail Harrison,1,0,1,0,3775607,2025-08-30
Aimee Palmer,0,0,0,0,3775607,2025-08-30
Amalie Vevle Eikeland,1,0,0,1,3775607,2025-08-30
Angharad James,0,0,0,1,3775607,2025-08-30
Carla Humphrey,0,0,0,0,3775607,2025-08-30
Charlie Wellings,3,1,0,0,3775607,2025-08-30
Danielle Carter,2,0,0,3,3775607,2025-08-30
Deanna Cooper,0,0,0,1,3775607,2025-08-30
Ebony Salmon,3,1,1,0,3775607,2025-08-30
Ella Jade Mastrantonio,0,0,0,0,3775607,2025-08-30
Emma Bissell,0,0,0,0,3775607,2025-08-30
Emma Harries,4,1,0,2,3775607,2025-08-30
Emma Mukandi,0,0,0,0,3775607,2025-08-30
Fara Williams,5,0,1,0,3775607,2025-08-30
Faye Bryson,0,0,0,0,3775607,2025-08-30
Ga-Eul Jeon,0,0,0,0,3775607,2025-08-30
Gemma Evans,0,0,0,0,3775607,2025-08-30
Grace Moloney,0,0,0,0,3775607,2025-08-30
Jemma Elizabeth Purfield,2,1,0,0,3775607,2025-08-30
Jessica Fishlock,0,0,0,0,3775607,2025-08-30
Kristine Leine,0,0,0,0,3775607,2025-08-30
Laura Rafferty,0,0,1,0,3775607,2025-08-30
Lauren Bruton,0,0,0,4,3775607,2025-08-30
Molly Bartrip,0,0,0,0,3775607,2025-08-30
Molly Pike,0,0,0,2,3775607,2025-08-30
Natasha Harding,3,0,0,1,3775607,2025-08-30
Rachel Rowe,4,1,0,1,3775607,2025-08-30
Sophie Baggaley,0,0,0,0,3775607,2025-08-30
Yana Daniëls,2,0,0,0,3775607,2025-08-30
Adriana Kristina Leon,2,1,0,0,3764230,2025-08-30
Alanna Stephanie Kennedy,0,0,0,1,3764230,2025-08-30
Alisha Lehmann,0,0,0,1,3764230,2025-08-30
Angela Addison,2,0,0,0,3764230,2025-08-30
Anna Filbey,0,0,0,0,3764230,2025-08-30
Ashleigh Neville,0,0,0,0,3764230,2025-08-30
Emily Louise van Egmond,0,0,0,0,3764230,2025-08-30
Gemma Suzanne Davison,3,0,0,0,3764230,2025-08-30
Gilly Louise Scarlett Flaherty,0,0,0,0,3764230,2025-08-30
Grace Fisk,0,0,0,0,3764230,2025-08-30
Hannah Godfrey,0,0,0,1,3764230,2025-08-30
Josie Green,0,0,0,1,3764230,2025-08-30
Katerina Svitková,2,0,0,0,3764230,2025-08-30
Kenza Dali,2,0,0,2,3764230,2025-08-30
Kerys Harrop,0,0,0,1,3764230,2025-08-30
Kit Graham,2,0,0,3,3764230,2025-08-30
Laura Vetterlein,0,0,1,0,3764230,2025-08-30
Leanne Kiernan,1,0,0,1,3764230,2025-08-30
Lucia Leon,1,0,0,1,3764230,2025-08-30
Lucy Quinn,1,0,0,0,3764230,2025-08-30
Mackenzie Arnold,0,0,0,0,3764230,2025-08-30
Mayumi Pacheco,0,0,0,1,3764230,2025-08-30
Nor Mustafa,0,0,0,0,3764230,2025-08-30
Rachel Daly,0,0,0,0,3764230,2025-08-30
Rachel Williams,2,0,0,0,3764230,2025-08-30
Rebecca Leigh Spencer,0,0,0,0,3764230,2025-08-30
Ria Percival,0,0,0,0,3764230,2025-08-30
Rianna Dean,1,0,0,0,3764230,2025-08-30
Ruby Grant,1,0,0,0,3764230,2025-08-30
Siri Worm,0,0,0,2,3764230,2025-08-30
So-Hyun Cho,0,0,0,0,3764230,2025-08-30
Aileen Whelan,0,0,0,1,3764241,2025-08-30
Alex Greenwood,0,0,0,0,3764241,2025-08-30
Caroline Weir,0,0,0,1,3764241,2025-08-30
Chloe Kelly,3,0,0,1,3764241,2025-08-30
Danielle Buet,2,0,0,0,3764241,2025-08-30
Danique Kerkdijk,0,0,0,0,3764241,2025-08-30
Denise O'Sullivan,1,0,0,1,3764241,2025-08-30
Ellen White,2,0,0,0,3764241,2025-08-30
Ellie Roebuck,0,0,0,0,3764241,2025-08-30
Gemma Bonner,0,0,0,0,3764241,2025-08-30
Georgia Stanway,6,0,0,0,3764241,2025-08-30
Inessa Kaagman,1,0,0,0,3764241,2025-08-30
Janine Elizabeth Beckie,1,0,0,0,3764241,2025-08-30
Jill Scott,0,0,0,1,3764241,2025-08-30
Kayleigh Green,1,0,0,1,3764241,2025-08-30
Keira Walsh,0,0,0,1,3764241,2025-08-30
Kirsty Barton,0,0,0,0,3764241,2025-08-30
Laura Coombs,0,0,0,3,3764241,2025-08-30
Lucy Bronze,0,0,0,2,3764241,2025-08-30
Maya Le Tissier,1,0,0,0,3764241,2025-08-30
Megan Connolly,0,0,0,0,3764241,2025-08-30
Megan Walsh,0,0,0,0,3764241,2025-08-30
Nora Heroum,0,0,0,0,3764241,2025-08-30
Rebekah Ashley Stott,0,0,0,0,3764241,2025-08-30
Rianna Jarrett,1,0,0,1,3764241,2025-08-30
Samantha June Mewis,0,0,0,0,3764241,2025-08-30
